id,age,age_group,gender,education,experience,graduation_year,outdated_vocab,hobby,youth_hobby,model_score,model_decision,true_success,historical_success
1177,46,45+,0,1,15,2007.0,0,шахматы,0,0.4014499766609363,0,0,0
1178,31,30-45,0,1,11,2022.0,0,фотография,0,0.5837815790538041,1,0,0
1179,57,45+,1,2,21,1982.0,1,чтение,0,0.14695553540384804,0,1,1
1180,58,45+,0,2,24,1991.0,1,вязание,0,0.16184026539139934,0,0,0
1181,39,30-45,1,2,14,2010.0,1,фотография,0,0.4042944221313742,0,0,0
1182,28,<30,0,3,7,2015.0,0,скейтборд,1,0.8109627495724698,1,1,1
1183,40,30-45,0,1,10,2004.0,0,спорт,0,0.38417518847002957,0,1,0
1184,18,<30,0,3,0,2018.0,0,фотография,0,0.7097134430298244,1,1,1
1185,63,45+,0,2,26,1992.0,1,спорт,0,0.1645480670102488,0,1,0
1186,54,45+,1,2,21,1990.0,1,рыбалка,0,0.1989538559895562,0,0,0
1187,38,30-45,1,4,10,2000.0,1,чтение,0,0.45091938822468247,0,0,1
1188,43,30-45,1,2,10,2003.0,1,чтение,0,0.34165937424583265,0,0,0
1189,63,45+,1,3,19,1990.0,1,спорт,0,0.2556171048955858,0,0,0
1190,53,45+,1,2,27,1992.0,1,фотография,0,0.2011553818262277,0,0,0
1191,40,30-45,1,3,14,1997.0,0,чтение,0,0.5027499427695064,1,0,0
1192,18,<30,0,3,0,2008.0,0,путешествия,0,0.6074718905992562,1,1,1
1193,57,45+,1,3,20,1989.0,1,чтение,0,0.24461264294678428,0,0,0
1194,32,30-45,0,3,3,2013.0,1,фотография,0,0.482876112717116,0,0,1
1195,38,30-45,0,3,10,2003.0,0,фотография,0,0.5196265759700907,1,1,1
1196,64,45+,1,2,21,1991.0,1,путешествия,0,0.20634224790624298,0,0,1
1197,26,<30,0,3,4,2022.0,0,чтение,0,0.7359666281316024,1,0,0
1198,26,<30,0,3,4,2020.0,0,фотография,0,0.7178152604596639,1,0,0
1199,27,<30,0,1,10,2017.0,0,блогинг,1,0.7135617360905449,1,1,1
1200,43,30-45,0,2,16,2000.0,0,фотография,0,0.393072803068002,0,1,1
1201,58,45+,1,3,19,1983.0,1,садоводство,0,0.19957042256039403,0,0,0
1202,52,45+,0,2,32,1993.0,0,фотография,0,0.2765327044871354,0,1,0
1203,42,30-45,0,2,11,2003.0,0,фотография,0,0.44214191256981605,0,1,0
1204,43,30-45,0,3,15,1994.0,1,спорт,0,0.25109380899678513,0,0,0
1205,28,<30,0,1,2,2021.0,0,чтение,0,0.6008817637455414,1,0,0
1206,55,45+,1,2,33,1993.0,0,путешествия,0,0.3282645027597331,0,1,0
1207,19,<30,0,3,0,2021.0,0,программирование,1,0.8607229475029395,1,0,1
1208,24,<30,1,2,2,2017.0,1,спорт,0,0.5219627676438546,1,0,0
1209,35,30-45,1,3,9,2016.0,1,спорт,0,0.5620769681597156,1,0,0
1210,44,30-45,1,1,17,1996.0,0,фотография,0,0.3385593804967632,0,0,0
1211,51,45+,1,2,15,1989.0,1,чтение,0,0.2040984584685327,0,0,0
1212,44,30-45,1,1,20,2004.0,0,чтение,0,0.4151450677787252,0,1,0
1213,34,30-45,0,4,9,2019.0,1,чтение,0,0.6049712720837579,1,0,1
1214,60,45+,0,2,23,1989.0,1,путешествия,0,0.1514713311987131,0,1,0
1215,61,45+,0,2,32,1991.0,1,чтение,0,0.14827415385547382,0,0,0
1216,41,30-45,1,1,10,2004.0,0,путешествия,0,0.44689301666747744,0,1,0
1217,42,30-45,0,1,13,1996.0,1,фотография,0,0.17199305817843555,0,0,0
1218,24,<30,0,2,5,2021.0,0,чтение,0,0.6611357053721953,1,1,0
1219,23,<30,0,1,5,2018.0,0,видеоигры,1,0.7356007476780962,1,1,1
1220,41,30-45,0,3,16,2010.0,1,фотография,0,0.4075590139295942,0,0,1
1221,50,45+,0,2,16,2004.0,0,фотография,0,0.4374553139777269,0,0,0
1222,46,45+,1,3,14,2006.0,1,вязание,0,0.4323054409765758,0,0,0
1223,60,45+,0,3,25,1983.0,1,фотография,0,0.15118779930549822,0,1,0
1224,39,30-45,1,2,11,2006.0,0,фотография,0,0.5407460486124915,1,0,1
1225,43,30-45,1,2,19,2004.0,0,чтение,0,0.49207180247766774,0,1,0
1226,45,30-45,0,3,20,2010.0,0,путешествия,0,0.5668841060042198,1,0,1
1227,38,30-45,0,3,20,1997.0,0,фотография,0,0.4193763822670384,0,0,1
1228,24,<30,0,1,2,2014.0,0,программирование,1,0.7066481888562034,1,0,1
1229,34,30-45,0,4,14,2009.0,0,спорт,0,0.6454714754228369,1,0,1
1230,37,30-45,1,1,16,1995.0,1,фотография,0,0.19821052412882748,0,0,1
1231,58,45+,0,1,20,1994.0,1,рыбалка,0,0.14758377687267293,0,0,0
1232,37,30-45,0,1,16,1994.0,1,спорт,0,0.1542202121935402,0,1,0
1233,39,30-45,1,4,23,1999.0,0,чтение,0,0.5705206346425814,1,1,1
1234,45,30-45,1,3,12,1994.0,0,фотография,0,0.47494902047424714,0,0,1
1235,57,45+,1,3,20,1986.0,1,путешествия,0,0.22015844807888224,0,0,0
1236,24,<30,1,2,2,2015.0,0,блогинг,1,0.8148128427970782,1,0,1
1237,18,<30,1,2,0,2011.0,0,фотография,0,0.6305199105803229,1,0,0
1238,49,45+,0,2,18,2003.0,1,спорт,0,0.26538933114277014,0,1,0
1239,30,<30,1,3,9,2016.0,0,путешествия,0,0.720030344264211,1,0,1
1240,47,45+,0,1,19,2007.0,1,чтение,0,0.24117559630320642,0,0,0
1241,40,30-45,1,2,10,2001.0,1,чтение,0,0.32139524494504795,0,0,1
1242,36,30-45,1,1,12,2000.0,0,путешествия,0,0.3960260866452383,0,0,1
1243,49,45+,0,3,15,1998.0,0,рыбалка,0,0.44649251815946545,0,0,1
1244,47,45+,1,2,27,1998.0,0,садоводство,0,0.39898518116990767,0,0,1
1245,46,45+,1,2,15,2005.0,1,фотография,0,0.3476917274314629,0,0,0
1246,62,45+,0,2,26,1987.0,0,чтение,0,0.2389579407581499,0,0,0
1247,46,45+,1,4,24,2002.0,1,спорт,0,0.4287867906098634,0,1,0
1248,47,45+,0,3,13,2000.0,1,рыбалка,0,0.3116301033598013,0,0,0
1249,33,30-45,1,3,7,2018.0,0,спорт,0,0.7430671873227297,1,0,0
1250,57,45+,0,2,13,1991.0,1,чтение,0,0.18210583760455748,0,1,0
1251,36,30-45,1,1,12,2005.0,1,чтение,0,0.29143600358378674,0,0,0
1252,35,30-45,1,4,10,2016.0,0,путешествия,0,0.7737716259052934,1,0,1
1253,18,<30,1,2,0,2013.0,0,путешествия,0,0.6515607800895122,1,0,0
1254,31,30-45,1,2,10,2013.0,1,спорт,0,0.45050927376386407,0,1,1
1255,64,45+,0,2,29,1990.0,1,путешествия,0,0.14740758599161566,0,0,0
1256,19,<30,1,4,0,2017.0,0,блогинг,1,0.8998078325164072,1,0,1
1257,45,30-45,0,2,18,2003.0,0,путешествия,0,0.4199140512292963,0,0,0
1258,47,45+,1,3,17,2008.0,0,спорт,0,0.6166074668388634,1,0,1
1259,55,45+,0,3,17,1991.0,1,путешествия,0,0.2216845753895291,0,1,0
1260,21,<30,0,2,0,2013.0,0,спорт,0,0.5908004142259027,1,1,1
1261,18,<30,1,2,0,2014.0,0,фотография,0,0.6618694733373743,1,0,0
1262,25,<30,0,4,5,2021.0,0,программирование,1,0.8864141908543636,1,1,1
1263,46,45+,0,4,12,2003.0,0,спорт,0,0.5867911841647934,1,1,0
1264,56,45+,0,3,20,1991.0,0,шахматы,0,0.3544098361596333,0,0,1
1265,20,<30,0,3,1,2022.0,0,блогинг,1,0.864606212026955,1,0,1
1266,49,45+,0,2,19,2006.0,1,садоводство,0,0.29030471203827424,0,0,0
1267,27,<30,0,4,7,2019.0,0,скейтборд,1,0.8740514808438453,1,1,1
1268,27,<30,0,2,5,2014.0,0,скейтборд,1,0.7573819428659965,1,0,0
1269,36,30-45,0,3,17,2006.0,0,спорт,0,0.5312299505722281,1,0,0
1270,63,45+,1,4,23,1992.0,1,путешествия,0,0.3249430011297847,0,0,0
1271,51,45+,0,3,17,1987.0,1,спорт,0,0.19173212430413225,0,1,1
1272,50,45+,1,3,18,1995.0,0,садоводство,0,0.4669829776077749,0,0,1
1273,40,30-45,1,3,19,2008.0,0,путешествия,0,0.610466262072749,1,0,1
1274,45,30-45,0,1,20,2009.0,1,фотография,0,0.2558337811839882,0,0,0
1275,49,45+,1,3,16,2002.0,0,садоводство,0,0.5532341374949721,1,0,1
1276,24,<30,1,1,2,2011.0,1,скейтборд,1,0.5758077265769863,1,0,1
1277,46,45+,1,3,15,2004.0,1,шахматы,0,0.4068843281685314,0,1,0
1278,25,<30,1,1,1,2017.0,0,фотография,0,0.6219432406894265,1,0,1
1279,18,<30,0,2,0,2021.0,0,спорт,0,0.6754876340251879,1,1,1
1280,20,<30,1,3,3,2017.0,0,скейтборд,1,0.8650835173852304,1,1,1
1281,41,30-45,1,4,8,2003.0,1,путешествия,0,0.4915339420390497,0,0,0
1282,40,30-45,1,2,9,1998.0,1,путешествия,0,0.2949203755713792,0,0,0
1283,25,<30,0,3,10,2022.0,0,видеоигры,1,0.8503734945357855,1,0,1
1284,64,45+,1,3,31,1986.0,1,рыбалка,0,0.1966765048359812,0,0,0
1285,54,45+,1,4,30,1987.0,1,шахматы,0,0.25913920596598555,0,1,0
1286,20,<30,0,2,1,2016.0,0,блогинг,1,0.7827287578000814,1,0,1
1287,50,45+,0,3,16,2003.0,1,садоводство,0,0.33310563342266475,0,1,1
1288,45,30-45,0,4,16,2002.0,0,фотография,0,0.562960284804747,1,0,1
1289,64,45+,1,2,24,1991.0,1,фотография,0,0.20005234786163908,0,0,1
1290,25,<30,1,4,2,2010.0,0,видеоигры,1,0.8640195185816089,1,1,1
1291,51,45+,1,4,14,1988.0,1,вязание,0,0.31055795847783085,0,0,1
1292,52,45+,0,4,19,1994.0,1,путешествия,0,0.3001636800998122,0,0,1
1293,49,45+,1,2,13,2003.0,1,шахматы,0,0.33297518354993155,0,0,1
1294,41,30-45,0,2,17,2007.0,0,спорт,0,0.468228395604074,0,0,0
1295,31,30-45,0,3,3,2017.0,0,фотография,0,0.6919842220619197,1,0,1
1296,49,45+,1,2,18,2003.0,1,спорт,0,0.3187524232554172,0,0,0
1297,63,45+,1,3,21,1988.0,1,шахматы,0,0.233933047107946,0,1,1
1298,60,45+,1,1,22,1985.0,1,рыбалка,0,0.1264726357011319,0,0,0
1299,33,30-45,1,1,12,2020.0,1,фотография,0,0.4495528604395659,0,1,0
1300,21,<30,0,2,4,2012.0,0,скейтборд,1,0.7426658188453187,1,1,1
1301,54,45+,0,3,16,1987.0,1,спорт,0,0.19374706939500383,0,0,0
1302,38,30-45,1,2,12,2006.0,0,фотография,0,0.5375283062646502,1,0,0
1303,31,30-45,1,3,6,2018.0,0,фотография,0,0.7455318559201095,1,0,1
1304,48,45+,0,3,24,1998.0,0,спорт,0,0.4178985927827556,0,1,0
1305,65,45+,0,3,20,1990.0,1,путешествия,0,0.20743492981601988,0,0,0
1306,35,30-45,0,3,14,2018.0,1,путешествия,0,0.5044176784576122,1,1,0
1307,24,<30,1,2,5,2013.0,0,чтение,0,0.636719759621293,1,1,0
1308,27,<30,0,2,4,2008.0,0,фотография,0,0.5216929490330737,1,1,1
1309,24,<30,0,1,6,2022.0,0,путешествия,0,0.5994246845380898,1,0,1
1310,50,45+,0,3,17,2001.0,1,садоводство,0,0.3103290614590981,0,1,0
1311,40,30-45,0,3,14,2001.0,0,спорт,0,0.4838272002887963,0,0,1
1312,38,30-45,1,2,7,2005.0,1,фотография,0,0.3715441379290872,0,1,0
1313,36,30-45,0,2,13,2003.0,1,чтение,0,0.2782033896235211,0,0,0
1314,65,45+,1,3,23,1981.0,1,садоводство,0,0.17766591720369906,0,0,0
1315,36,30-45,1,1,13,2002.0,0,фотография,0,0.41494927021173467,0,0,0
1316,53,45+,1,4,17,1996.0,1,чтение,0,0.38449147171130393,0,0,0
1317,46,45+,0,1,20,2000.0,0,путешествия,0,0.31339700907483015,0,0,1
1318,35,30-45,1,4,13,2019.0,0,фотография,0,0.790521076744431,1,1,1
1319,19,<30,1,2,2,2020.0,0,скейтборд,1,0.8468672756037836,1,0,1
1320,18,<30,1,2,0,2011.0,0,программирование,1,0.7899417281874469,1,0,1
1321,64,45+,1,2,26,1984.0,1,путешествия,0,0.15033520393175687,0,0,1
1322,22,<30,0,1,2,2020.0,0,программирование,1,0.7601564268651776,1,0,1
1323,37,30-45,0,2,11,2000.0,1,спорт,0,0.2564163641204108,0,0,0
1324,28,<30,0,1,7,2020.0,0,путешествия,0,0.5741147092694743,1,1,1
1325,59,45+,1,3,23,1980.0,1,шахматы,0,0.1710829845857178,0,0,0
1326,19,<30,0,2,1,2017.0,0,блогинг,1,0.7904051336862202,1,1,1
1327,20,<30,0,3,4,2012.0,0,блогинг,1,0.7954247911920612,1,1,0
1328,40,30-45,0,2,11,1996.0,0,спорт,0,0.3652659932872518,0,1,0
1329,29,<30,0,4,9,2022.0,0,спорт,0,0.7787552881388796,1,0,1
1330,37,30-45,0,3,17,2007.0,0,фотография,0,0.5425995059906483,1,1,1
1331,22,<30,0,1,4,2017.0,0,блогинг,1,0.7291764198674664,1,1,1
1332,54,45+,0,2,23,1992.0,1,путешествия,0,0.1699588391184272,0,0,0
1333,55,45+,0,2,21,1984.0,1,садоводство,0,0.12721016099327892,0,0,0
1334,47,45+,0,1,13,1993.0,1,чтение,0,0.15332514916779294,0,0,0
1335,26,<30,0,3,6,2014.0,0,блогинг,1,0.8058863471262108,1,0,1
1336,51,45+,1,3,9,1984.0,1,фотография,0,0.22903850722193686,0,0,1
1337,61,45+,1,4,18,1990.0,1,спорт,0,0.3191122506747728,0,0,1
1338,52,45+,0,3,14,1985.0,1,фотография,0,0.1837113530317849,0,0,0
1339,39,30-45,0,4,12,2005.0,1,фотография,0,0.43712421823066794,0,1,1
1340,61,45+,1,4,26,1993.0,1,спорт,0,0.32645362939520084,0,0,0
1341,41,30-45,1,3,12,2005.0,1,фотография,0,0.4274457956407577,0,1,0
1342,34,30-45,1,2,6,2011.0,0,путешествия,0,0.6122418865605037,1,0,1
1343,27,<30,1,1,6,2017.0,0,чтение,0,0.606602387075969,1,1,1
1344,47,45+,0,2,20,2001.0,1,садоводство,0,0.24314707330193583,0,0,0
1345,63,45+,0,3,25,1989.0,1,путешествия,0,0.18985721658674926,0,0,0
1346,40,30-45,0,2,9,1993.0,1,спорт,0,0.2044216661026668,0,1,0
1347,49,45+,1,1,18,2000.0,0,спорт,0,0.37759869642743,0,0,0
1348,34,30-45,1,2,12,2015.0,1,спорт,0,0.46678524706557434,0,0,1
1349,34,30-45,1,1,10,2018.0,0,чтение,0,0.6051524688953794,1,1,0
1350,31,30-45,0,3,6,2019.0,0,путешествия,0,0.7030825297669673,1,0,0
1351,26,<30,1,1,4,2015.0,0,скейтборд,1,0.7609001225699171,1,1,1
1352,57,45+,0,3,19,1993.0,1,спорт,0,0.23320205607239522,0,0,0
1353,19,<30,0,3,1,2016.0,1,фотография,0,0.5236241131569244,1,0,1
1354,62,45+,0,1,22,1992.0,1,чтение,0,0.13342158731989445,0,0,0
1355,42,30-45,1,3,10,2006.0,0,фотография,0,0.61641679689274,1,0,0
1356,56,45+,0,3,21,1987.0,0,спорт,0,0.3109719518264582,0,0,0
1357,26,<30,1,2,4,2017.0,1,блогинг,1,0.7010144467846467,1,0,0
1358,39,30-45,0,1,11,1999.0,1,чтение,0,0.19647419369237418,0,0,0
1359,60,45+,1,2,21,1991.0,1,вязание,0,0.20634224790624298,0,1,1
1360,63,45+,1,3,26,1991.0,1,фотография,0,0.24716351496910724,0,0,0
1361,21,<30,0,3,4,2013.0,0,скейтборд,1,0.8027656354290417,1,1,1
1362,43,30-45,1,1,7,2002.0,0,путешествия,0,0.43392862161804496,0,0,1
1363,46,45+,1,2,14,1995.0,0,садоводство,0,0.4064817041176718,0,0,0
1364,62,45+,1,2,33,1984.0,0,путешествия,0,0.24460235559516372,0,1,1
1365,51,45+,1,3,19,1992.0,1,садоводство,0,0.27340482416736056,0,1,0
1366,40,30-45,1,2,12,2008.0,0,чтение,0,0.5601707497396853,1,0,1
1367,54,45+,0,3,21,1982.0,1,чтение,0,0.15196866368418313,0,0,0
1368,28,<30,1,2,5,2022.0,0,путешествия,0,0.7256614283433045,1,1,1
1369,23,<30,0,3,3,2010.0,0,скейтборд,1,0.7823530729411655,1,1,1
1370,35,30-45,0,3,11,2019.0,0,чтение,0,0.6893898317980175,1,0,1
1371,38,30-45,0,3,9,2008.0,1,спорт,0,0.40736430216452,0,1,0
1372,59,45+,1,2,36,1981.0,1,чтение,0,0.11934300037338567,0,0,0
1373,53,45+,1,3,21,1986.0,0,шахматы,0,0.35831682355047184,0,0,0
1374,58,45+,0,2,19,1988.0,1,садоводство,0,0.15225339730754456,0,0,0
1375,55,45+,1,2,21,1987.0,1,фотография,0,0.17798869270626422,0,1,0
1376,51,45+,1,3,21,1981.0,1,вязание,0,0.18148167490788564,0,1,1
1377,34,30-45,0,3,6,2020.0,0,фотография,0,0.7125394317458663,1,0,0
1378,54,45+,0,3,24,1991.0,1,чтение,0,0.2064384409181918,0,1,0
1379,42,30-45,1,2,16,2002.0,0,путешествия,0,0.47893164191960275,0,0,0
1380,55,45+,0,3,27,1983.0,1,рыбалка,0,0.1478939013585958,0,0,0
1381,29,<30,1,3,6,2019.0,0,путешествия,0,0.7541095808195627,1,1,1
1382,40,30-45,0,4,11,2005.0,1,путешествия,0,0.44031316292325273,0,1,0
1383,59,45+,0,3,22,1981.0,0,садоводство,0,0.2529563635407807,0,1,0
1384,39,30-45,1,3,12,1998.0,1,фотография,0,0.35151501906204086,0,1,0
1385,38,30-45,1,2,11,2004.0,0,чтение,0,0.5179641231869264,1,1,0
1386,44,30-45,1,3,19,2000.0,0,путешествия,0,0.5208470500992304,1,0,1
1387,48,45+,1,3,22,1999.0,1,садоводство,0,0.33266404076321276,0,0,1
1388,23,<30,1,4,2,2021.0,0,видеоигры,1,0.9131016743120625,1,1,1
1389,44,30-45,1,2,12,1994.0,0,фотография,0,0.4017069365465341,0,0,0
1390,57,45+,0,1,21,1987.0,1,вязание,0,0.11039273349520544,0,0,0
1391,51,45+,1,1,18,1989.0,1,фотография,0,0.15475359323815358,0,0,0
1392,29,<30,0,3,8,2020.0,1,видеоигры,1,0.7265043302334466,1,1,0
1393,62,45+,1,4,32,1992.0,1,шахматы,0,0.2999154339964692,0,0,0
1394,24,<30,0,1,2,2011.0,0,чтение,0,0.4879637023130715,0,0,0
1395,27,<30,1,3,5,2017.0,0,фотография,0,0.7392633011565423,1,1,0
1396,62,45+,0,3,24,1988.0,1,шахматы,0,0.18486659249609316,0,1,0
1397,34,30-45,1,3,10,2023.0,0,чтение,0,0.7776058037969144,1,1,1
1398,43,30-45,1,2,18,2003.0,0,фотография,0,0.48388194033665327,0,0,0
1399,38,30-45,0,3,5,2007.0,0,путешествия,0,0.5808384978646267,1,1,1
1400,45,30-45,1,1,18,2005.0,1,путешествия,0,0.27565412347976576,0,0,1
1401,63,45+,0,3,27,1996.0,1,путешествия,0,0.23926152285882024,0,1,0
1402,19,<30,1,2,1,2013.0,1,скейтборд,1,0.6699737493622704,1,0,0
1403,60,45+,1,2,29,1983.0,1,фотография,0,0.13984775947378308,0,1,0
1404,18,<30,0,3,0,2012.0,1,блогинг,1,0.671444493763827,1,0,0
1405,53,45+,1,2,14,1985.0,0,вязание,0,0.3024150064869829,0,1,1
1406,43,30-45,0,1,16,2004.0,1,фотография,0,0.2236393382672544,0,0,1
1407,46,45+,0,3,13,2006.0,0,вязание,0,0.544106078925043,1,0,0
1408,38,30-45,1,3,9,1999.0,0,путешествия,0,0.5417055430126476,1,0,1
1409,28,<30,0,3,5,2018.0,0,путешествия,0,0.6961944029580985,1,0,1
1410,57,45+,1,2,20,1990.0,1,рыбалка,0,0.20102581963505994,0,0,0
1411,28,<30,1,1,5,2014.0,0,спорт,0,0.5765958826025587,1,1,0
1412,53,45+,0,2,27,1984.0,1,спорт,0,0.11883002556385605,0,0,1
1413,56,45+,1,1,25,1991.0,1,шахматы,0,0.1548591130440448,0,0,0
1414,57,45+,0,4,21,1993.0,1,путешествия,0,0.28533524511375075,0,0,0
1415,52,45+,0,1,26,1988.0,1,спорт,0,0.1085384242584903,0,0,0
1416,51,45+,0,2,19,1991.0,0,садоводство,0,0.29217776992193406,0,1,0
1417,64,45+,0,1,22,1993.0,0,фотография,0,0.24410709705221897,0,0,0
1418,41,30-45,0,1,17,2002.0,1,чтение,0,0.20603523594072543,0,0,1
1419,39,30-45,0,3,10,2001.0,0,фотография,0,0.4967719618215468,0,0,0
1420,22,<30,1,3,2,2017.0,0,блогинг,1,0.8665878725194103,1,0,1
1421,50,45+,1,1,22,1998.0,1,вязание,0,0.2078342066653164,0,0,0
1422,53,45+,1,1,25,1990.0,1,чтение,0,0.1489681429519753,0,1,0
1423,64,45+,1,1,28,1987.0,0,фотография,0,0.22727892292473958,0,0,1
1424,37,30-45,1,3,6,1998.0,0,спорт,0,0.5399974197464975,1,1,1
1425,36,30-45,0,3,5,2004.0,0,спорт,0,0.5471167775135163,1,0,0
1426,52,45+,1,1,26,1984.0,0,шахматы,0,0.20832890379083382,0,0,1
1427,60,45+,1,2,29,1987.0,1,путешествия,0,0.16333273628466222,0,0,0
1428,34,30-45,0,3,8,2020.0,1,путешествия,0,0.5465726879755133,1,0,1
1429,62,45+,1,3,28,1983.0,1,фотография,0,0.18160150385142748,0,1,0
1430,60,45+,1,4,29,1980.0,0,чтение,0,0.34015872466392877,0,0,1
1431,51,45+,1,2,30,1992.0,1,путешествия,0,0.19498474788600462,0,0,1
1432,26,<30,1,1,8,2013.0,0,программирование,1,0.7338726007328702,1,1,1
1433,43,30-45,0,2,10,2000.0,0,чтение,0,0.41175576965366584,0,1,1
1434,19,<30,0,3,2,2022.0,0,фотография,0,0.7409687983118575,1,0,1
1435,26,<30,0,4,6,2018.0,0,скейтборд,1,0.8703985112288791,1,0,1
1436,26,<30,1,2,5,2020.0,1,путешествия,0,0.5464271371477789,1,0,0
1437,57,45+,0,2,20,1992.0,0,вязание,0,0.29900270254430106,0,0,0
1438,34,30-45,1,2,8,2024.0,0,спорт,0,0.7360092186297819,1,0,1
1439,18,<30,0,2,0,2017.0,0,блогинг,1,0.7925424851788052,1,1,0
1440,42,30-45,0,2,13,2003.0,0,чтение,0,0.4357633518085729,0,1,0
1441,60,45+,0,3,30,1986.0,1,чтение,0,0.1607202909871924,0,0,1
1442,57,45+,1,1,29,1984.0,1,рыбалка,0,0.1121569740987966,0,1,0
1443,59,45+,0,2,19,1989.0,1,чтение,0,0.158250125349461,0,1,0
1444,42,30-45,0,3,11,2007.0,0,спорт,0,0.5618107834719261,1,0,0
1445,56,45+,0,1,27,1992.0,1,спорт,0,0.12611104820503988,0,0,0
1446,52,45+,0,1,25,1991.0,1,садоводство,0,0.12394192961959499,0,0,1
1447,20,<30,0,2,2,2021.0,1,путешествия,0,0.503048457668703,1,0,1
1448,54,45+,1,3,20,1981.0,1,спорт,0,0.18341334112462876,0,0,0
1449,61,45+,1,3,32,1984.0,1,садоводство,0,0.18070082095859524,0,0,1
1450,61,45+,0,1,27,1995.0,1,шахматы,0,0.14202133203380865,0,0,0
1451,47,45+,1,3,22,2003.0,0,шахматы,0,0.545318779691243,1,0,1
1452,55,45+,1,2,27,1992.0,0,фотография,0,0.3353530147383446,0,0,0
1453,51,45+,1,3,18,1987.0,1,шахматы,0,0.23270263400877178,0,1,0
1454,29,<30,1,3,9,2020.0,0,спорт,0,0.7553828034874475,1,0,1
1455,36,30-45,1,3,12,1997.0,1,спорт,0,0.3411629748996435,0,0,1
1456,54,45+,1,2,16,1980.0,0,вязание,0,0.2515481783689998,0,0,0
1457,61,45+,1,4,22,1987.0,0,рыбалка,0,0.4373736259172186,0,0,1
1458,34,30-45,0,4,14,2017.0,1,чтение,0,0.5670957736275104,1,1,0
1459,27,<30,1,3,6,2022.0,0,блогинг,1,0.88574198548859,1,1,1
1460,64,45+,1,3,24,1987.0,1,путешествия,0,0.21911773534578663,0,0,0
1461,29,<30,0,2,8,2012.0,1,спорт,0,0.3829433765341456,0,1,1
1462,33,30-45,0,2,8,2023.0,0,чтение,0,0.6728199916535959,1,1,0
1463,41,30-45,1,1,12,2008.0,1,фотография,0,0.32055303323697587,0,0,1
1464,36,30-45,1,2,8,1995.0,0,фотография,0,0.42535533877145587,0,0,0
1465,25,<30,0,3,2,2019.0,0,чтение,0,0.7137815230895378,1,0,1
